time_period,time_identifier,version,geographic_level,country_code,country_name,characteristic_gender,table,school_type,characteristic_admission_type,characteristic_religious_denomination,subject,qualification_type,subject_entry,total_achieving_9_1,total_achieving_9_4,total_achieving_9_5,total_achieving_a_b,total_achieving_a_e,total_achieving_level_1_pass,total_achieving_level_2_pass,percentage_achieving_9_1,percentage_achieving_9_4,percentage_achieving_9_5,percentage_achieving_a_b,percentage_achieving_a_e,percentage_achieving_level_1_pass,percentage_achieving_level_2_pass
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Art and Design,GCSE,4012,3970,2808,1809,z,z,z,z,99,70,45,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Art and Design,GCSE,7012,6961,6068,4918,z,z,z,z,99,87,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in highly selective areas,Total,Art and Design,GCSE,11024,10931,8876,6727,z,z,z,z,99,81,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S8,state-funded mainstream,non-selective schools in other areas,Total,Art and Design,GCSE,52480,51955,39060,26227,z,z,z,z,99,74,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S8,state-funded mainstream,non-selective schools in other areas,Total,Art and Design,GCSE,100388,99739,90024,75881,z,z,z,z,99,90,76,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S8,state-funded mainstream,non-selective schools in other areas,Total,Art and Design,GCSE,152868,151694,129084,102108,z,z,z,z,99,84,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Engineering,GCSE,49,49,43,35,z,z,z,z,100,88,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,English & mathematics,GCSE,145939,144518,111301,80553,z,z,z,z,99,76,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,English & mathematics,GCSE,146999,145838,118268,90322,z,z,z,z,99,80,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,English & mathematics,GCSE,292938,290356,229569,170875,z,z,z,z,99,78,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,English & mathematics,GCSE,392,354,106,41,z,z,z,z,90,27,10,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,English & mathematics,GCSE,511,497,209,110,z,z,z,z,97,41,22,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,English & mathematics,GCSE,903,851,315,151,z,z,z,z,94,35,17,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,English & mathematics,GCSE,6958,6870,5263,3905,z,z,z,z,99,76,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,English & mathematics,GCSE,6029,5950,4710,3615,z,z,z,z,99,78,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,English & mathematics,GCSE,12987,12820,9973,7520,z,z,z,z,99,77,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,English & mathematics,GCSE,5626,5585,5085,4254,z,z,z,z,99,90,76,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,English & mathematics,GCSE,6418,6397,6072,5329,z,z,z,z,100,95,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,English & mathematics,GCSE,12044,11982,11157,9583,z,z,z,z,99,93,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,English & mathematics,GCSE,799,701,316,127,z,z,z,z,88,40,16,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,English & mathematics,GCSE,278,238,93,34,z,z,z,z,86,33,12,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,English & mathematics,GCSE,1077,939,409,161,z,z,z,z,87,38,15,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,English & mathematics,GCSE,70,69,36,16,z,z,z,z,99,51,23,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,English & mathematics,GCSE,31,30,22,14,z,z,z,z,97,71,45,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,English & mathematics,GCSE,101,99,58,30,z,z,z,z,98,57,30,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,English & mathematics,GCSE,61526,59732,38319,24391,z,z,z,z,97,62,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,English & mathematics,GCSE,57207,56006,39061,26547,z,z,z,z,98,68,46,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,English & mathematics,GCSE,118733,115738,77380,50938,z,z,z,z,97,65,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,English & mathematics,GCSE,647,627,384,215,z,z,z,z,97,59,33,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,English & mathematics,GCSE,500,487,322,200,z,z,z,z,97,64,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,English & mathematics,GCSE,1147,1114,706,415,z,z,z,z,97,62,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,English & mathematics,GCSE,2330,2300,1656,993,z,z,z,z,99,71,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,English & mathematics,GCSE,1025,1011,767,501,z,z,z,z,99,75,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,English & mathematics,GCSE,3355,3311,2423,1494,z,z,z,z,99,72,45,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,English Language,GCSE,146031,145003,116071,88042,z,z,z,z,99,79,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,English Language,GCSE,147083,146364,130090,109889,z,z,z,z,100,88,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,English Language,GCSE,293114,291367,246161,197931,z,z,z,z,99,84,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,English Language,GCSE,394,365,137,65,z,z,z,z,93,35,16,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,English Language,GCSE,523,516,311,184,z,z,z,z,99,59,35,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,English Language,GCSE,917,881,448,249,z,z,z,z,96,49,27,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,English Language,GCSE,6971,6922,5517,4300,z,z,z,z,99,79,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,English Language,GCSE,6036,5989,5279,4405,z,z,z,z,99,87,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,English Language,GCSE,13007,12911,10796,8705,z,z,z,z,99,83,67,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,English Language,GCSE,9774,9738,9243,8403,z,z,z,z,100,95,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,English Language,GCSE,11026,11007,10802,10275,z,z,z,z,100,98,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,English Language,GCSE,20800,20745,20045,18678,z,z,z,z,100,96,90,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,English Language,GCSE,885,788,403,211,z,z,z,z,89,46,24,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,English Language,GCSE,319,281,149,88,z,z,z,z,88,47,28,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,English Language,GCSE,1204,1069,552,299,z,z,z,z,89,46,25,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,English Language,GCSE,78,76,43,19,z,z,z,z,97,55,24,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,English Language,GCSE,35,35,24,18,z,z,z,z,100,69,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,English Language,GCSE,113,111,67,37,z,z,z,z,98,59,33,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,English Language,GCSE,61559,60253,41343,28023,z,z,z,z,98,67,46,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,English Language,GCSE,57233,56480,45255,34896,z,z,z,z,99,79,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,English Language,GCSE,118792,116733,86598,62919,z,z,z,z,98,73,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,English Language,GCSE,647,633,425,281,z,z,z,z,98,66,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,English Language,GCSE,501,489,395,281,z,z,z,z,98,79,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,English Language,GCSE,1148,1122,820,562,z,z,z,z,98,71,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,English Language,GCSE,2331,2307,1741,1119,z,z,z,z,99,75,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,English Language,GCSE,1025,1015,866,651,z,z,z,z,99,84,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,English Language,GCSE,3356,3322,2607,1770,z,z,z,z,99,78,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,English Literature,GCSE,144541,142922,112888,84642,z,z,z,z,99,78,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,English Literature,GCSE,145909,144851,128094,108064,z,z,z,z,99,88,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,English Literature,GCSE,290450,287773,240982,192706,z,z,z,z,99,83,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,English Literature,GCSE,120,105,45,28,z,z,z,z,88,38,23,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,English Literature,GCSE,239,223,124,73,z,z,z,z,93,52,31,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,English Literature,GCSE,359,328,169,101,z,z,z,z,91,47,28,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,English Literature,GCSE,6896,6801,5438,4157,z,z,z,z,99,79,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,English Literature,GCSE,5984,5916,5181,4354,z,z,z,z,99,87,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,English Literature,GCSE,12880,12717,10619,8511,z,z,z,z,99,82,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,English Literature,GCSE,8423,8391,8133,7389,z,z,z,z,100,97,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,English Literature,GCSE,10044,10032,9873,9414,z,z,z,z,100,98,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,English Literature,GCSE,18467,18423,18006,16803,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,English Literature,GCSE,162,156,90,64,z,z,z,z,96,56,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,English Literature,GCSE,40,37,22,12,z,z,z,z,93,55,30,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,English Literature,GCSE,202,193,112,76,z,z,z,z,96,55,38,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,English Literature,GCSE,44,39,24,16,z,z,z,z,89,55,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,English Literature,GCSE,22,22,19,16,z,z,z,z,100,86,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,English Literature,GCSE,66,61,43,32,z,z,z,z,92,65,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,English Literature,GCSE,60723,58949,39808,26537,z,z,z,z,97,66,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,English Literature,GCSE,56693,55646,44238,34026,z,z,z,z,98,78,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,English Literature,GCSE,117416,114595,84046,60563,z,z,z,z,98,72,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,English Literature,GCSE,632,608,379,226,z,z,z,z,96,60,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,English Literature,GCSE,496,480,367,267,z,z,z,z,97,74,54,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,English Literature,GCSE,1128,1088,746,493,z,z,z,z,96,66,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,English Literature,GCSE,2250,2198,1527,971,z,z,z,z,98,68,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,English Literature,GCSE,985,955,791,574,z,z,z,z,97,80,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,English Literature,GCSE,3235,3153,2318,1545,z,z,z,z,97,72,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,"English, mathematics & science",GCSE,145105,143429,102072,72150,z,z,z,z,99,70,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,"English, mathematics & science",GCSE,146248,144944,109384,81190,z,z,z,z,99,75,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,"English, mathematics & science",GCSE,291353,288373,211456,153340,z,z,z,z,99,73,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,FE 14-16 Colleges,Total,Total,"English, mathematics & science",GCSE,273,246,71,35,z,z,z,z,90,26,13,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,FE 14-16 Colleges,Total,Total,"English, mathematics & science",GCSE,392,374,141,78,z,z,z,z,95,36,20,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,FE 14-16 Colleges,Total,Total,"English, mathematics & science",GCSE,665,620,212,113,z,z,z,z,93,32,17,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,"English, mathematics & science",GCSE,6899,6786,4880,3532,z,z,z,z,98,71,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,"English, mathematics & science",GCSE,5981,5895,4369,3253,z,z,z,z,99,73,54,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,"English, mathematics & science",GCSE,12880,12681,9249,6785,z,z,z,z,98,72,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,"English, mathematics & science",GCSE,4873,4837,4418,3614,z,z,z,z,99,91,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,"English, mathematics & science",GCSE,5517,5499,5186,4460,z,z,z,z,100,94,81,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,"English, mathematics & science",GCSE,10390,10336,9604,8074,z,z,z,z,99,92,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,"English, mathematics & science",GCSE,520,445,208,90,z,z,z,z,86,40,17,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,"English, mathematics & science",GCSE,174,148,49,19,z,z,z,z,85,28,11,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,"English, mathematics & science",GCSE,694,593,257,109,z,z,z,z,85,37,16,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,"English, mathematics & science",GCSE,57,56,30,13,z,z,z,z,98,53,23,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,"English, mathematics & science",GCSE,25,24,20,12,z,z,z,z,96,80,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,"English, mathematics & science",GCSE,82,80,50,25,z,z,z,z,98,61,30,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,"English, mathematics & science",GCSE,60842,58924,33628,20595,z,z,z,z,97,55,34,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,"English, mathematics & science",GCSE,56783,55442,34550,22280,z,z,z,z,98,61,39,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,"English, mathematics & science",GCSE,117625,114366,68178,42875,z,z,z,z,97,58,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,"English, mathematics & science",GCSE,627,608,341,196,z,z,z,z,97,54,31,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,"English, mathematics & science",GCSE,492,480,292,166,z,z,z,z,98,59,34,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,"English, mathematics & science",GCSE,1119,1088,633,362,z,z,z,z,97,57,32,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,"English, mathematics & science",GCSE,2302,2260,1525,919,z,z,z,z,98,66,40,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,"English, mathematics & science",GCSE,1014,994,689,438,z,z,z,z,98,68,43,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,"English, mathematics & science",GCSE,3316,3254,2214,1357,z,z,z,z,98,67,41,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Film Studies,GCSE,1388,1364,1007,726,z,z,z,z,98,73,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Film Studies,GCSE,1112,1098,953,808,z,z,z,z,99,86,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Film Studies,GCSE,2500,2462,1960,1534,z,z,z,z,98,78,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Film Studies,GCSE,58,58,33,21,z,z,z,z,100,57,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Film Studies,GCSE,54,52,43,32,z,z,z,z,96,80,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Film Studies,GCSE,112,110,76,53,z,z,z,z,98,68,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Film Studies,GCSE,83,83,81,70,z,z,z,z,100,98,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Film Studies,GCSE,42,42,41,37,z,z,z,z,100,98,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Film Studies,GCSE,125,125,122,107,z,z,z,z,100,98,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Film Studies,GCSE,7,7,3,2,z,z,z,z,100,43,29,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Film Studies,GCSE,1,1,1,0,z,z,z,z,100,100,0,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Film Studies,GCSE,8,8,4,2,z,z,z,z,100,50,25,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Film Studies,GCSE,703,677,417,264,z,z,z,z,96,59,38,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Film Studies,GCSE,384,366,298,212,z,z,z,z,95,78,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Film Studies,GCSE,1087,1043,715,476,z,z,z,z,96,66,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Film Studies,GCSE,34,34,23,16,z,z,z,z,100,68,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Film Studies,GCSE,10,10,9,7,z,z,z,z,100,90,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Film Studies,GCSE,44,44,32,23,z,z,z,z,100,73,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,University Technical Colleges (UTCs),Total,Total,Film Studies,GCSE,12,12,7,5,z,z,z,z,100,58,42,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,University Technical Colleges (UTCs),Total,Total,Film Studies,GCSE,21,21,12,8,z,z,z,z,100,57,38,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,University Technical Colleges (UTCs),Total,Total,Film Studies,GCSE,33,33,19,13,z,z,z,z,100,58,39,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Converter Academies,Total,Total,Food Preparation & Nutrition,GCSE,10774,10666,7549,5201,z,z,z,z,99,70,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Converter Academies,Total,Total,Food Preparation & Nutrition,GCSE,16505,16382,14105,11757,z,z,z,z,99,85,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Converter Academies,Total,Total,Food Preparation & Nutrition,GCSE,27279,27048,21654,16958,z,z,z,z,99,79,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Free Schools,Total,Total,Food Preparation & Nutrition,GCSE,342,336,223,133,z,z,z,z,98,65,39,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Free Schools,Total,Total,Food Preparation & Nutrition,GCSE,426,422,352,288,z,z,z,z,99,83,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Free Schools,Total,Total,Food Preparation & Nutrition,GCSE,768,758,575,421,z,z,z,z,99,75,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Schools,Total,Total,Food Preparation & Nutrition,GCSE,738,733,707,614,z,z,z,z,99,96,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Schools,Total,Total,Food Preparation & Nutrition,GCSE,1547,1546,1537,1488,z,z,z,z,100,99,96,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Schools,Total,Total,Food Preparation & Nutrition,GCSE,2285,2279,2244,2102,z,z,z,z,100,98,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Independent Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,44,41,25,12,z,z,z,z,93,57,27,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Independent Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,21,21,17,10,z,z,z,z,100,81,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Independent Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,65,62,42,22,z,z,z,z,95,65,34,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Non-Maintained Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,4,4,1,0,z,z,z,z,100,25,0,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Non-Maintained Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,3,3,1,0,z,z,z,z,100,33,0,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Non-Maintained Special Schools,Total,Total,Food Preparation & Nutrition,GCSE,7,7,2,0,z,z,z,z,100,29,0,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Sponsored Academies,Total,Total,Food Preparation & Nutrition,GCSE,3583,3485,2152,1306,z,z,z,z,97,60,36,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Sponsored Academies,Total,Total,Food Preparation & Nutrition,GCSE,4173,4096,3146,2348,z,z,z,z,98,75,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Sponsored Academies,Total,Total,Food Preparation & Nutrition,GCSE,7756,7581,5298,3654,z,z,z,z,98,68,47,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S7,Studio Schools,Total,Total,Food Preparation & Nutrition,GCSE,10,10,7,5,z,z,z,z,100,70,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S7,Studio Schools,Total,Total,Food Preparation & Nutrition,GCSE,12,12,9,9,z,z,z,z,100,75,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S7,Studio Schools,Total,Total,Food Preparation & Nutrition,GCSE,22,22,16,14,z,z,z,z,100,73,64,z,z,z,z
